,Date,SKU,Name,Brand,Average Rating,Rating Count,sponsored,price,Sales Price,Express,Link
111,20-Dec-2024,ZA20A29558D85EF0EDB9EZ,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag, navy blue classic style Topic: ",Longchamp,0.0,0,Y,399.9,156.85,Y,https://www.noon.com/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-navy-blue-classic-style-topic/ZA20A29558D85EF0EDB9EZ/p/?o=za20a29558d85ef0edb9ez-1
112,20-Dec-2024,ZEDB8FEBB3E1E4D18D43CZ,Prickly Pear Prickly Pear STARGAZE Non-Slip Suede Top 4mm Thick Yoga Mat with Carry Strap for Exercise and Fitness ,Prickly,0.0,0,N,415.0,275.0,Y,https://www.noon.com/uae-en/prickly-pear-stargaze-non-slip-suede-top-4mm-thick-yoga-mat-with-carry-strap-for-exercise-and-fitness/ZEDB8FEBB3E1E4D18D43CZ/p/?o=zedb8febb3e1e4d18d43cz-1
113,20-Dec-2024,Z5A00200A1A8412A43DDCZ,Gaiam 4Mm Yoga Mat ,Gaiam,5.0,1,N,125.0,34.0,Y,https://www.noon.com/uae-en/4mm-yoga-mat/Z5A00200A1A8412A43DDCZ/p/?o=z5a00200a1a8412a43ddcz-1
114,20-Dec-2024,ZE3F3A653578F50941C04Z,ZCM-HAPPY Pilates Fitness Circle Ring 38X38cm ,ZCM-HAPPY,0.0,0,N,35.0,29.0,Y,https://www.noon.com/uae-en/pilates-fitness-circle-ring-38x38cm/ZE3F3A653578F50941C04Z/p/?o=ze3f3a653578f50941c04z-1
115,20-Dec-2024,N16529624A,body heart Yoga Ball With Air Pump - 85 cm 85cm 85cm ,body,4.4,75,N,0.0,40.0,NA,https://www.noon.com/uae-en/yoga-ball-with-air-pump-85-cm-85cm-85cm/N16529624A/p/?o=c7ada602455ed8ab
116,20-Dec-2024,N16660087A,Fitness World Exercise Swiss Ball 75cm ,Fitness,4.6,78,N,0.0,35.0,NA,https://www.noon.com/uae-en/exercise-swiss-ball-75cm/N16660087A/p/?o=b871f9ef99c6f8eb
117,20-Dec-2024,Z143BA04D58F71AF3CC94Z,"GROIC Fitness Yoga Mat for Women and Men - Large, 4mm Thick, 68 Inch *24 Inch, Non Slip Exercise Mats w/ 70 Printed Yoga Poses for Pilates, Workout and Stretching - Home and Gym Essentials ",GROIC,5.0,7,N,200.0,87.4,Y,https://www.noon.com/uae-en/fitness-yoga-mat-for-women-and-men-large-4mm-thick-68-inch-24-inch-non-slip-exercise-mats-w-70-printed-yoga-poses-for-pilates-workout-and-stretching-home-and-gym-essentials/Z143BA04D58F71AF3CC94Z/p/?o=z143ba04d58f71af3cc94z-1
118,20-Dec-2024,N12519693A,Fitness World Sand Weight For Hands And Feet ,Fitness,0.0,0,N,40.0,31.55,NA,https://www.noon.com/uae-en/sand-weight-for-hands-and-feet/N12519693A/p/?o=c343597454cb101c
119,20-Dec-2024,ZE3FFF1B6FFB81E419224Z,ZCM-HAPPY Yoga Fitness Exercise Ball With Air Pump 75cm ,ZCM-HAPPY,5.0,2,N,55.0,33.0,Y,https://www.noon.com/uae-en/yoga-fitness-exercise-ball-with-air-pump-75cm/ZE3FFF1B6FFB81E419224Z/p/?o=ze3fff1b6ffb81e419224z-1
120,20-Dec-2024,ZA88C87256A5664DA39A8Z,"RollsTimi  5 Piece Purple Fitness Yoga Mat Set, Home Exercise And Fitness Use ",RollsTimi,0.0,0,N,60.0,43.55,Y,https://www.noon.com/uae-en/5-piece-purple-fitness-yoga-mat-set-home-exercise-and-fitness-use/ZA88C87256A5664DA39A8Z/p/?o=za88c87256a5664da39a8z-1
121,20-Dec-2024,ZEC84DB1467D14E109E7FZ,"ECVV Yoga Stretch Strap Belt Waist Leg Fitness Athletic Stretch Band With Metal D Ring Buckle Loop For Yoga,Pilates,Physical Therapy,Dance,Gym Workouts Exercise & Fitness, Purple ",ECVV,0.0,0,N,0.0,21.4,Y,https://www.noon.com/uae-en/yoga-stretch-strap-belt-waist-leg-fitness-athletic-stretch-band-with-metal-d-ring-buckle-loop-for-yoga-pilates-physical-therapy-dance-gym-workouts-exercise-fitness-purple/ZEC84DB1467D14E109E7FZ/p/?o=zec84db1467d14e109e7fz-1
122,20-Dec-2024,Z27DA01CB188BC45BD1CDZ,Prickly Pear Prickly Pear Daydream Yoga Mat Suede Top Non-Slip 4mm - Premium Yoga Mat with Suede Top and Strap Ideal for Home or Studio Use ,Prickly,0.0,0,N,415.0,275.0,Y,https://www.noon.com/uae-en/prickly-pear-daydream-yoga-mat-suede-top-non-slip-4mm-premium-yoga-mat-with-suede-top-and-strap-ideal-for-home-or-studio-use/Z27DA01CB188BC45BD1CDZ/p/?o=z27da01cb188bc45bd1cdz-1
123,20-Dec-2024,ZE378C4D5073C6CFA3791Z,"SYOSI Peanut Ball, Exercise Yoga Balance Stability Sitting Ball, Anti Burst Exercise Ball for Labor Birthing, Kids Sensory Toys, for Home & Gym Fintness, Include Pump & Yoga Strap ",SYOSI,0.0,0,N,0.0,80.95,Y,https://www.noon.com/uae-en/peanut-ball-exercise-yoga-balance-stability-sitting-ball-anti-burst-exercise-ball-for-labor-birthing-kids-sensory-toys-for-home-gym-fintness-include-pump-yoga-strap/ZE378C4D5073C6CFA3791Z/p/?o=ze378c4d5073c6cfa3791z-1
124,20-Dec-2024,N44860791A,Kanteen Store Anti Burst Yoga Ball  Fitness Gym Exercise Home Pregnancy 65cm ,Kanteen,3.5,10,N,30.5,25.9,Y,https://www.noon.com/uae-en/anti-burst-yoga-ball-fitness-gym-exercise-home-pregnancy-65cm/N44860791A/p/?o=aab53a1167db93ce
125,20-Dec-2024,ZD31F43A39BCA0700B5D3Z,WENBO Yoga Pilates Ring Magic Wrap Slimming Body Building Training Circle (Pink) ,WENBO,5.0,1,N,50.0,40.0,Y,https://www.noon.com/uae-en/yoga-pilates-ring-magic-wrap-slimming-body-building-training-circle-pink/ZD31F43A39BCA0700B5D3Z/p/?o=zd31f43a39bca0700b5d3z-1
126,20-Dec-2024,N21462859A,U-pick 4 Packs Cooling Towel 0.08X39.4X11.4inch 0.08X39.4X11.4inch ,U-pick,4.1,86,N,30.45,23.15,NA,https://www.noon.com/uae-en/4-packs-cooling-towel-0-08x39-4x11-4inch-0-08x39-4x11-4inch/N21462859A/p/?o=ae25c1030653795b
127,20-Dec-2024,ZF96CD23DE40705E5E5ECZ,"AIWANTO Beach Blanket Waterproof Sandproof 2.1M*2M- Large Beach Blanket Sandproof Fits for 4-6 Adults, Waterproof Beach Mat with Zipper Pocket, Outdoor Beach Mat for Travel, Camping, Hiking ",AIWANTO,0.0,0,N,100.0,23.95,Y,https://www.noon.com/uae-en/beach-blanket-waterproof-sandproof-2-1m-2m-large-beach-blanket-sandproof-fits-for-4-6-adults-waterproof-beach-mat-with-zipper-pocket-outdoor-beach-mat-for-travel-camping-hiking/ZF96CD23DE40705E5E5ECZ/p/?o=zf96cd23de40705e5e5ecz-1
128,20-Dec-2024,ZF7A2908DEBCB5813160FZ,RIOXS 8 Pairs Non Slip Skid Yoga Pilates Socks for Women and Men Breathable Sports Socks for Yoga Barre Pilates Home Workout ,RIOXS,4.0,1,N,95.0,46.05,Y,https://www.noon.com/uae-en/8-pairs-non-slip-skid-yoga-pilates-socks-for-women-and-men-breathable-sports-socks-for-yoga-barre-pilates-home-workout/ZF7A2908DEBCB5813160FZ/p/?o=zf7a2908debcb5813160fz-1
129,20-Dec-2024,N34539702A,yoga mat Foldable Non-Slip Yoga Mat ,yoga,4.3,143,N,39.0,31.9,N,https://www.noon.com/uae-en/foldable-non-slip-yoga-mat/N34539702A/p/?o=aaec497c4ed1ff0b
130,20-Dec-2024,N18842285A,Fitness World Yoga Ball 65cm ,Fitness,0.0,0,N,33.4,28.25,NA,https://www.noon.com/uae-en/yoga-ball-65cm/N18842285A/p/?o=c6c50cb7bb2af91c
131,20-Dec-2024,Z1FFBA90CF03B4E1CDF5CZ,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Light Blue) ",MahMir,3.4,3,N,0.0,29.95,NA,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue/Z1FFBA90CF03B4E1CDF5CZ/p/?o=f1e97d654c981d3c
132,20-Dec-2024,Z27BECF3A78CAC9727858Z,"RIOXS Yoga Mats,10 mm  Extra Thick High Density Exercise Mat With Bandage And Carrying Bag,Anti-Tear Non-Slip Pad,Cushy Floor Pad For Pilates Yoga Fitness ",RIOXS,0.0,0,N,89.0,55.35,Y,https://www.noon.com/uae-en/yoga-mats-10-mm-extra-thick-high-density-exercise-mat-with-bandage-and-carrying-bag-anti-tear-non-slip-pad-cushy-floor-pad-for-pilates-yoga-fitness/Z27BECF3A78CAC9727858Z/p/?o=z27becf3a78cac9727858z-1
133,20-Dec-2024,N48797189A,Cool Baby Yoga Foam Roller ,Cool,4.4,15,N,120.0,42.25,N,https://www.noon.com/uae-en/yoga-foam-roller/N48797189A/p/?o=c194847cd94e357c
134,20-Dec-2024,Z32CADD1858C6D6393BC3Z,"Eworld Anti-slip Yoga Sports and Exercise Mat with Carrying Strap Water Repellent Moisture Proof for Home and Gym, Grey ",Eworld,0.0,0,Y,0.0,34.95,Y,https://www.noon.com/uae-en/anti-slip-yoga-sports-and-exercise-mat-with-carrying-strap-water-repellent-moisture-proof-for-home-and-gym-grey/Z32CADD1858C6D6393BC3Z/p/?o=z32cadd1858c6d6393bc3z-1
135,20-Dec-2024,Z249EBB45716CC045A863Z,"Lemon 4-Pair Non-slip Yoga Socks, Cotton Pilates Socks with Straps, Breathable&Moisture-Wicking&Machine-Washable, Ideal for Yoga/Pilates/Ballet/Dance/Workout (Pink+Black+Grey+Brown, Fit Size 36-42) ",Lemon,0.0,0,Y,56.0,39.2,Y,https://www.noon.com/uae-en/4-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-brown-fit-size-36-42/Z249EBB45716CC045A863Z/p/?o=z249ebb45716cc045a863z-1
136,20-Dec-2024,Z2F9046D53376D3F6A8B7Z,YQbest Yoga Barre Socks Non Slip Anti Skid Sticky Silicone Grips Cotton for Pilates Gym Pure Ballet Dance Barefoot Workout Ankle Multiuse Black Grey Skin Color 3Pcs ,YQbest,0.0,0,Y,69.0,48.0,Y,https://www.noon.com/uae-en/yoga-barre-socks-non-slip-anti-skid-sticky-silicone-grips-cotton-for-pilates-gym-pure-ballet-dance-barefoot-workout-ankle-multiuse-black-grey-skin-color-3pcs/Z2F9046D53376D3F6A8B7Z/p/?o=z2f9046d53376d3f6a8b7z-1
137,20-Dec-2024,Z7629AECE3D1738ADB979Z,DBLEW Professional 9mm Thick Anti Fatigue Yoga Mat Knees Supportive Non Slip Fitness Home Exercise Eco Friendly Ideal For All Types Of Pilates Floor Workouts Gym Stretching Grip Rug 60x185cm ,DBLEW,3.6,5,N,100.0,35.55,Y,https://www.noon.com/uae-en/professional-9mm-thick-anti-fatigue-yoga-mat-knees-supportive-non-slip-fitness-home-exercise-eco-friendly-ideal-for-all-types-of-pilates-floor-workouts-gym-stretching-grip-rug-60x185cm/Z7629AECE3D1738ADB979Z/p/?o=z7629aece3d1738adb979z-1
138,20-Dec-2024,Z7B5DD06DBFCED14AFA8CZ,DBLEW 4mm Thick Yoga Mat Knees Supportive Anti Slip Fitness Home Exercise Eco Friendly Ideal For All Types Of Pilates Floor Workouts Gym Stretching 61x173cm ,DBLEW,3.6,13,N,50.0,27.8,Y,https://www.noon.com/uae-en/4mm-thick-yoga-mat-knees-supportive-anti-slip-fitness-home-exercise-eco-friendly-ideal-for-all-types-of-pilates-floor-workouts-gym-stretching-61x173cm/Z7B5DD06DBFCED14AFA8CZ/p/?o=z7b5dd06dbfced14afa8cz-1
139,20-Dec-2024,Z26D85EAC144F1FA830BDZ,"Vparty Thick Yoga Mat for Home Workout,183x61x0.6cm Non-Slip Exercise Fitness Yoga Mats,Eco-Friendly TPE Exercise Mats for Home Workout with strap & Carrying Bag ",Vparty,5.0,3,Y,69.95,59.9,N,https://www.noon.com/uae-en/thick-yoga-mat-for-home-workout-183x61x0-6cm-non-slip-exercise-fitness-yoga-mats-eco-friendly-tpe-exercise-mats-for-home-workout-with-strap-carrying-bag/Z26D85EAC144F1FA830BDZ/p/?o=z26d85eac144f1fa830bdz-1
140,20-Dec-2024,ZE5D7520215AA49D4ED49Z,"TYCOM Tycom Resistance Loop Bands- Resistance Exercise Bands Set Workout Bands Flex bands for Home Fitness, Stretching, Strength Training, Physical Therapy, Yoga ",TYCOM,5.0,3,Y,49.0,28.6,Y,https://www.noon.com/uae-en/tycom-resistance-loop-bands-resistance-exercise-bands-set-workout-bands-flex-bands-for-home-fitness-stretching-strength-training-physical-therapy-yoga/ZE5D7520215AA49D4ED49Z/p/?o=ze5d7520215aa49d4ed49z-1
141,20-Dec-2024,Z1FFBA90CF03B4E1CDF5CZ,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Light Blue) ",MahMir,3.4,3,Y,0.0,29.95,Y,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue/Z1FFBA90CF03B4E1CDF5CZ/p/?o=z1ffba90cf03b4e1cdf5cz-1
142,20-Dec-2024,Z1DC0CEE6AB389A9B8CF4Z,ZCM-HAPPY Pilates Fitness Circle Ring 38X38centimeter ,ZCM-HAPPY,0.0,0,N,35.0,29.0,Y,https://www.noon.com/uae-en/pilates-fitness-circle-ring-38x38centimeter/Z1DC0CEE6AB389A9B8CF4Z/p/?o=z1dc0cee6ab389a9b8cf4z-1
143,20-Dec-2024,Z4247101839A17521A8B9Z,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,5,N,80.0,42.0,Y,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z4247101839A17521A8B9Z/p/?o=z4247101839a17521a8b9z-1
144,20-Dec-2024,Z2900192DEE4F310FC919Z,"GROIC Yoga Mat Bag with Bottom Pocket,Exercise Yoga Mat Carrier Multi-Functional Storage Bag,Yoga Gym Bag,Yoga Mat Carrier Bag for Class Workout Park ",GROIC,4.0,1,N,200.0,55.65,Y,https://www.noon.com/uae-en/yoga-mat-bag-with-bottom-pocket-exercise-yoga-mat-carrier-multi-functional-storage-bag-yoga-gym-bag-yoga-mat-carrier-bag-for-class-workout-park/Z2900192DEE4F310FC919Z/p/?o=z2900192dee4f310fc919z-1
145,20-Dec-2024,ZB20455FFC8C4AAB72E0EZ,"RIOXS Yoga Pilates Kits,Yoga Circle And Yoga Blocks Sets,32cm Yoga Wheel With 2 Pcs Yoga Foam Blocks,For Waist Back Training,Durable Professional Pilates Exercise Tools ",RIOXS,0.0,0,N,90.0,64.0,Y,https://www.noon.com/uae-en/yoga-pilates-kits-yoga-circle-and-yoga-blocks-sets-32cm-yoga-wheel-with-2-pcs-yoga-foam-blocks-for-waist-back-training-durable-professional-pilates-exercise-tools/ZB20455FFC8C4AAB72E0EZ/p/?o=zb20455ffc8c4aab72e0ez-1
146,20-Dec-2024,Z622228D93A841324C164Z,"RIOXS Yoga Cushion,Round Yoga Bolster,Zabuton Meditation Pad,Fitness Meditation Bolster With Organic Cotton Cover Kneeling Pillow,Premium Yoga Pillow For Sitting On Floor Zippered Cotton Cover ",RIOXS,5.0,2,N,59.0,51.0,NA,https://www.noon.com/uae-en/yoga-cushion-round-yoga-bolster-zabuton-meditation-pad-fitness-meditation-bolster-with-organic-cotton-cover-kneeling-pillow-premium-yoga-pillow-for-sitting-on-floor-zippered-cotton-cover/Z622228D93A841324C164Z/p/?o=fb9dad301b5cfb9e
147,20-Dec-2024,Z549615CC1C4033D14D98Z,"NNEWVANTE Nnewvante Silk Sleep Mask, 2 Pack 100% Real Natural Pure Silk Eye Mask with Adjustable Strap, Eye Mask for Sleeping, Eye Sleep Shade Cover, Blocks Light Reduces Puffy Eyes Gifts ",NNEWVANTE,3.5,5,Y,35.95,23.95,Y,https://www.noon.com/uae-en/nnewvante-silk-sleep-mask-2-pack-100-real-natural-pure-silk-eye-mask-with-adjustable-strap-eye-mask-for-sleeping-eye-sleep-shade-cover-blocks-light-reduces-puffy-eyes-gifts/Z549615CC1C4033D14D98Z/p/?o=z549615cc1c4033d14d98z-1
148,20-Dec-2024,ZE94894E319EC24478F43Z,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag black classic style ",Longchamp,0.0,0,Y,399.9,156.85,Y,https://www.noon.com/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-black-classic-style/ZE94894E319EC24478F43Z/p/?o=ze94894e319ec24478f43z-1
149,20-Dec-2024,N16718794A,Emfil Anti Skid Yoga Mat ,Emfil,4.5,387,N,0.0,30.05,Y,https://www.noon.com/uae-en/anti-skid-yoga-mat/N16718794A/p/?o=a5c620b3ccf5175a
150,20-Dec-2024,Z0B8A1FE8F77AB4E9B0F8Z,EBMINI Thick Anti Slip Home Fitness Yoga Mat ,EBMINI,0.0,0,N,390.0,99.0,N,https://www.noon.com/uae-en/thick-anti-slip-home-fitness-yoga-mat/Z0B8A1FE8F77AB4E9B0F8Z/p/?o=z0b8a1fe8f77ab4e9b0f8z-2
151,20-Dec-2024,N16660086A,Fitness World Exercise Swiss Ball 75cm ,Fitness,0.0,0,N,38.05,32.45,NA,https://www.noon.com/uae-en/exercise-swiss-ball-75cm/N16660086A/p/?o=f8e727a9bac64c8b
152,20-Dec-2024,ZD47F076F0E799BD13A58Z,"Generic 5 Packs Cooling Towel, Quick Dry Sports Towel for Yoga Fitness Golf Tennis Camping Games，Fitness Towel(30x80cm) ",Generic,0.0,0,Y,79.95,28.9,Y,https://www.noon.com/uae-en/5-packs-cooling-towel-quick-dry-sports-towel-for-yoga-fitness-golf-tennis-camping-games-fitness-towel-30x80cm/ZD47F076F0E799BD13A58Z/p/?o=zd47f076f0e799bd13a58z-1
153,20-Dec-2024,Z7FA5F23DDFD4E9BFF5BBZ,Made2Motivate Sensory Compression Swing for Kids with Special Needs | Sensory Compression Swing - A Therapeutic and Calming Solution for Sensory Processing Disorder ,Made2Motivate,0.0,0,N,0.0,250.0,N,https://www.noon.com/uae-en/sensory-compression-swing-for-kids-with-special-needs-sensory-compression-swing-a-therapeutic-and-calming-solution-for-sensory-processing-disorder/Z7FA5F23DDFD4E9BFF5BBZ/p/?o=z7fa5f23ddfd4e9bff5bbz-1
154,20-Dec-2024,ZA47988260FD074358D34Z,KINGSMITH Kingsmith WalkingPad Mat ,KINGSMITH,0.0,0,N,0.0,95.0,Y,https://www.noon.com/uae-en/kingsmith-walkingpad-mat/ZA47988260FD074358D34Z/p/?o=za47988260fd074358d34z-1
155,20-Dec-2024,Z32C558C747A533F9CAC3Z,"HY Women's Pilates Grip Socks Five Finger Yoga Socks, Full Toe Grip Non-Slip Socks for Yoga, Pilates, Barre, Dance Black ",HY,5.0,1,N,70.0,31.6,Y,https://www.noon.com/uae-en/women-s-pilates-grip-socks-five-finger-yoga-socks-full-toe-grip-non-slip-socks-for-yoga-pilates-barre-dance-black/Z32C558C747A533F9CAC3Z/p/?o=z32c558c747a533f9cac3z-1
156,20-Dec-2024,Z30868C98E61D2ABA2621Z,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Pink) ",MahMir,4.0,8,Y,0.0,29.95,Y,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-pink/Z30868C98E61D2ABA2621Z/p/?o=z30868c98e61d2aba2621z-1
157,20-Dec-2024,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue ",Qiccijoo,0.0,0,Y,0.0,89.0,Y,https://www.noon.com/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
158,20-Dec-2024,Z4F92579021C1CA25613BZ,Align-Pilates Align-Pilates Leg Extensions for R8-Pro Pilates Reformer ,Align-Pilates,0.0,0,Y,250.0,230.0,Y,https://www.noon.com/uae-en/align-pilates-leg-extensions-for-r8-pro-pilates-reformer/Z4F92579021C1CA25613BZ/p/?o=z4f92579021c1ca25613bz-1
159,20-Dec-2024,Z8BCB3E5E62E976607323Z,OASIS-TH 5 Pairs Yoga Socks for Women Nylon Pure Cotton Non slip Section Bandage Sports Ballet Dance Sock Moisture Absorption Perspiration ,OASIS-TH,0.0,0,N,89.0,41.0,Y,https://www.noon.com/uae-en/5-pairs-yoga-socks-for-women-nylon-pure-cotton-non-slip-section-bandage-sports-ballet-dance-sock-moisture-absorption-perspiration/Z8BCB3E5E62E976607323Z/p/?o=z8bcb3e5e62e976607323z-1
160,20-Dec-2024,Z3C8DAF40330507AC95A4Z,LACOSTE Lacoste Tote Bag Large Size Black Color ,LACOSTE,0.0,0,Y,299.0,152.75,Y,https://www.noon.com/uae-en/lacoste-tote-bag-large-size-black-color/Z3C8DAF40330507AC95A4Z/p/?o=z3c8daf40330507ac95a4z-1
161,20-Dec-2024,N28558717A,TOEON Anti-Slip Fitness Gliding Disc 7x4inch ,TOEON,0.0,0,N,40.0,18.8,NA,https://www.noon.com/uae-en/anti-slip-fitness-gliding-disc-7x4inch/N28558717A/p/?o=f2c3215cb1c4129f
162,20-Dec-2024,Z7918EF223E8946F8A08CZ,Generic 6 Pairs Anti Slip Yoga Socks For Women，Non Slip Socks Pilates Socks For Yoga，Pilates，Ballet，Dance，Workout ,Generic,5.0,2,N,0.0,36.0,Y,https://www.noon.com/uae-en/6-pairs-anti-slip-yoga-socks-for-women-non-slip-socks-pilates-socks-for-yoga-pilates-ballet-dance-workout/Z7918EF223E8946F8A08CZ/p/?o=z7918ef223e8946f8a08cz-1
163,20-Dec-2024,Z1BA7F8A85269F90D7440Z,Inder Yoga Sticks Training for Posture Corrector Humpback Correction Stick Yoga Open Back Men Women Posture Trainer Corrector ,Inder,2.7,5,N,39.0,23.25,Y,https://www.noon.com/uae-en/yoga-sticks-training-for-posture-corrector-humpback-correction-stick-yoga-open-back-men-women-posture-trainer-corrector/Z1BA7F8A85269F90D7440Z/p/?o=z1ba7f8a85269f90d7440z-1
164,20-Dec-2024,N20034892A,Generic Anti-Tear Exercise Mat With Carrying Strap 60x10cm 60x10cm ,Generic,4.2,1400,N,0.0,34.35,Y,https://www.noon.com/uae-en/anti-tear-exercise-mat-with-carrying-strap-60x10cm-60x10cm/N20034892A/p/?o=fc5fc96b5ab2231d
165,20-Dec-2024,Z2F9046D53376D3F6A8B7Z,YQbest Yoga Barre Socks Non Slip Anti Skid Sticky Silicone Grips Cotton for Pilates Gym Pure Ballet Dance Barefoot Workout Ankle Multiuse Black Grey Skin Color 3Pcs ,YQbest,0.0,0,N,69.0,48.0,Y,https://www.noon.com/uae-en/yoga-barre-socks-non-slip-anti-skid-sticky-silicone-grips-cotton-for-pilates-gym-pure-ballet-dance-barefoot-workout-ankle-multiuse-black-grey-skin-color-3pcs/Z2F9046D53376D3F6A8B7Z/p/?o=z2f9046d53376d3f6a8b7z-1
166,20-Dec-2024,Z8F3CCD36722268B4DBE6Z,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,5.0,3,N,80.0,42.0,N,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/Z8F3CCD36722268B4DBE6Z/p/?o=z8f3ccd36722268b4dbe6z-1
167,20-Dec-2024,N41312623A,Body Builder Yoga Roller Column 33cm ,Body,4.0,8,N,49.0,47.0,Y,https://www.noon.com/uae-en/yoga-roller-column-33cm/N41312623A/p/?o=a6130636b9f2636f
168,20-Dec-2024,Z08D5C014B433E9836595Z,"Vparty Thick Yoga Mat for Home Workout,183x61x0.6cm Non-Slip Exercise Fitness Yoga Mats,Eco-Friendly TPE Exercise Mats for Home Workout with strap & Carrying Bag ",Vparty,0.0,0,Y,69.95,59.9,N,https://www.noon.com/uae-en/thick-yoga-mat-for-home-workout-183x61x0-6cm-non-slip-exercise-fitness-yoga-mats-eco-friendly-tpe-exercise-mats-for-home-workout-with-strap-carrying-bag/Z08D5C014B433E9836595Z/p/?o=z08d5c014b433e9836595z-1
169,20-Dec-2024,Z7D426D60DFB4630B88C7Z,"GROIC 2 Pack Cooling Towel, Workout Towel Ice Towel for Neck, Fast Drying Towel Set Microfiber Towel Soft Breathable Chilly Towel for Sports Gym Yoga Camping Running Fitness 100 * 30 CM ",GROIC,0.0,0,N,200.0,44.5,NA,https://www.noon.com/uae-en/2-pack-cooling-towel-workout-towel-ice-towel-for-neck-fast-drying-towel-set-microfiber-towel-soft-breathable-chilly-towel-for-sports-gym-yoga-camping-running-fitness-100-30-cm/Z7D426D60DFB4630B88C7Z/p/?o=z7d426d60dfb4630b88c7z-1
170,20-Dec-2024,N37380614A,LIXADA 11-Piece Yoga Resistance Belt With Bag 22x6x19.00cm ,LIXADA,4.3,108,N,32.0,24.7,Y,https://www.noon.com/uae-en/11-piece-yoga-resistance-belt-with-bag-22x6x19-00cm/N37380614A/p/?o=d1139b45b8f0c6df
171,20-Dec-2024,Z1498830D4264099FF576Z,Gaiam Heather Grey Toeless Grippy Socks - S/M ,Gaiam,0.0,0,N,66.0,37.85,NA,https://www.noon.com/uae-en/heather-grey-toeless-grippy-socks-s-m/Z1498830D4264099FF576Z/p/?o=e8b35e3b663beadd
172,20-Dec-2024,Z3ECE31D6665E7DFAC159Z,"RIGID FITNESS Thick Yoga Mat 8mm - Knees Supportive Exercise Mat - for Yoga, Pilates, Fitness Exercises and Home Exercise Fitness Mat - Non-Slip Yoga Gym Mat With Carrying Bag - 183*66cm (Green/Black) ",RIGID,4.4,17,N,130.25,109.75,Y,https://www.noon.com/uae-en/thick-yoga-mat-8mm-knees-supportive-exercise-mat-for-yoga-pilates-fitness-exercises-and-home-exercise-fitness-mat-non-slip-yoga-gym-mat-with-carrying-bag-183-66cm-green-black/Z3ECE31D6665E7DFAC159Z/p/?o=z3ece31d6665e7dfac159z-1
173,20-Dec-2024,ZC6C9145A3D25DF55B11AZ,"Spall Yoga Mat Non Slip,Yoga Mat with Strap Included 10mm Thick Exercise Mat Yoga and Many Other Home Workouts ",Spall,0.0,0,N,80.0,46.2,Y,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-10mm-thick-exercise-mat-yoga-and-many-other-home-workouts/ZC6C9145A3D25DF55B11AZ/p/?o=zc6c9145a3d25df55b11az-1
